141 155 185 90 185 232 155 
141 155 185 90 185 232 155 
141 155 185 90 185 232 155 
141 155 185 90 185 232 155 
141 155 185 90 185 232 155 
141 155 185 90 185 232 155 
141 155 185 90 185 232 155 155 185 90 185 
141 171 185 90 185 232 155 
141 155 185 90 185 232 155 
141 155 185 90 185 232 155 
141 155 185 90 185 232 155 
141 155 185 90 185 232 155 
141 155 185 90 185 97 219 
141 77 185 90 185 232 155 155 185 90 185 
141 155 185 90 185 232 77 155 185 90 185 
141 155 185 90 185 232 155 
141 155 185 90 185 232 155 
141 155 185 90 185 232 155 
141 155 185 90 185 232 167 
141 155 185 90 185 232 155 
141 227 185 90 185 97 155 
141 155 185 90 185 232 219 
141 155 185 90 185 232 155 
141 155 185 90 185 232 155 
141 155 185 90 185 232 155 
141 155 185 90 185 222 185 135 43 
141 155 185 90 185 232 155 
141 155 185 90 185 232 155 
141 155 185 90 185 232 155 
141 69 185 90 185 232 155 
141 155 185 90 185 87 155 
141 155 185 90 185 232 155 
141 155 185 90 75 232 155 
141 155 185 90 185 232 155 
141 77 185 90 185 232 155 155 185 90 185 
141 155 185 90 185 232 155 
141 155 185 90 185 232 155 
141 155 185 90 185 232 155 
141 171 185 90 75 232 155 
141 155 185 90 185 232 155 
101 155 185 90 185 232 1 
141 155 185 90 185 232 155 
141 155 185 90 185 232 155 
141 155 185 90 185 87 155 
141 155 185 90 185 232 155 
141 155 185 90 185 232 155 
141 155 185 90 185 232 155 
141 155 185 90 185 97 219 
141 155 185 90 185 232 155 
141 105 185 90 185 232 155 
141 155 185 90 185 232 155 
141 155 185 90 185 232 155 
141 155 185 90 185 232 11 
141 77 185 90 185 232 155 
141 155 185 90 185 232 155 155 185 90 185 
141 155 185 90 185 232 155 
141 155 185 90 185 232 155 
141 155 185 90 185 222 185 135 43 
141 155 185 90 185 232 155 
141 155 185 90 185 232 155 
141 155 185 90 185 232 155 
141 155 185 90 185 232 77 90 185 
141 155 185 90 75 232 155 
141 155 185 90 185 232 155 
141 155 185 90 161 232 155 155 185 141 155 185 90 185 232 155 
141 155 185 90 185 232 121 
141 155 185 90 185 232 155 
141 155 185 90 185 232 155 
141 155 185 90 185 232 11 
141 217 185 90 185 232 155 
141 77 185 90 185 232 77 90 185 
141 155 185 90 185 232 155 
141 155 185 90 185 87 155 
45 155 185 90 161 232 155 155 185 141 155 185 90 185 232 155 
141 155 185 90 185 232 79 
141 155 185 90 75 232 155 
141 105 185 90 185 232 155 
141 155 185 90 185 232 155 
141 155 185 90 185 232 155 
141 155 185 90 185 232 155 
141 155 185 90 185 232 155 
141 155 185 90 185 87 155 
141 155 185 234 185 232 155 
141 155 185 90 185 232 27 
141 77 185 90 185 232 155 
141 155 185 90 185 232 167 
141 155 185 90 185 232 155 
141 155 185 90 185 232 155 
141 155 185 90 185 232 155 
141 155 185 90 185 232 155 
141 155 185 90 185 232 241 
141 155 185 90 185 232 155 
141 105 185 90 185 232 155 
141 77 185 90 185 232 121 
141 155 185 90 161 232 155 155 179 141 155 185 90 50 232 155 
141 155 185 90 185 232 167 
141 155 185 90 185 97 219 
141 155 185 90 185 232 241 
141 155 185 90 185 232 27 
141 155 185 90 185 232 155 
